id,prediction,loss
148911,1321,1236
148912,5179,1.053e+04
148914,1455,1094
148921,2251,962.9
148926,3885,1193
148929,1682,4845
148930,2660,1818
148937,1863,1577
148938,1411,732.1
148939,961.4,1179
148941,1307,748.9
148948,1411,592.6
148951,2556,2577
148952,1288,1144
148958,2896,3360
148960,4011,5184
148966,3275,1056
148967,3106,2539
148974,1603,2360
148975,1523,2403
148977,2874,3729
148983,4115,7381
148985,1078,952.1
148991,1760,2421
148992,1682,901.5
148994,2224,2620
148996,1084,257.1
148999,2748,3242
149002,3507,4519
149003,1725,1099
149005,1179,268
149009,5564,8073
149011,4804,2392
149013,2643,1040
149016,6089,5260
149019,2099,2205
149025,1.02e+04,7968
149030,4937,6262
149038,2099,692.6
149039,2486,3258
149042,961.4,1216
149051,1943,1847
149054,7821,7488
149056,2748,3406
149058,1201,1328
149060,1662,1481
149061,3011,7077
149062,1165,1440
149063,1288,2194
149068,2317,4124
149069,1603,2187
149070,1943,999.4
149073,2748,3210
149076,2372,3111
149077,1670,2541
149079,1662,1796
149081,2011,1984
149083,1505,1412
149092,4777,4715
149094,1344,1904
149101,8080,9079
149105,2099,1979
149115,2099,3498
149116,1078,879.7
149117,3106,3176
149121,2372,3240
149123,2317,3953
149124,1455,841.4
149127,1411,1859
149131,2011,1999
149136,1191,1819
149137,2296,1217
149141,4777,3967
149142,1591,1204
149143,2200,1750
149147,1655,5762
149150,761.3,810
149151,1288,1683
149158,957.5,443.6
149159,3435,2976
149161,4004,4300
149163,2748,2054
149165,2099,6986
149167,1682,1009
149171,5564,6179
149172,2099,1646
149177,1557,2535
149182,6284,6530
149191,3909,2936
149194,761.3,861.8
149198,3555,3415
149201,1238,992.8
149203,4804,9505
149204,1262,888.9
149207,1342,1618
149208,1455,2082
149211,2556,4939
149216,1682,1716
149218,1288,841.3
149221,2556,7060
149222,1404,1564
149226,2748,1705
149227,3435,3871
149228,1514,1243
149229,1002,785.8
149230,1093,931.8
149231,4822,970.2
149235,1012,644.8
149237,2372,1815
149239,6089,1074
149247,1591,1620
149248,2099,2851
149251,2318,2995
149252,1404,4563
149253,1135,1252
149255,2099,1636
149256,1191,1340
149258,2643,2295
149260,1078,667.1
149262,2169,2862
149263,1591,2358
149264,1505,751.5
149266,7821,8255
149273,1801,1697
149275,2126,3325
149279,4004,3171
149280,6089,4380
149281,1002,1023
149286,3129,6140
149289,1557,697.4
149291,4470,7496
149297,2896,3380
149298,1012,1943
149300,1002,683.5
149302,1318,1718
149304,1761,1862
149305,1084,1983
149306,2317,2248
149307,1853,3923
149312,4443,5634
149316,5179,6241
149319,2400,3936
149324,1002,442.8
149325,2884,4662
149331,2884,1370
149332,7106,1.039e+04
149336,1179,2925
149340,5483,5032
149346,1662,1108
149348,3613,1124
149350,1179,1261
149360,1165,1258
149361,1002,502.5
149367,1523,1344
149369,1557,1453
149374,1523,2028
149378,4234,3792
149380,3011,3374
149382,5667,6114
149383,1121,1253
149386,1557,1279
149387,5813,1767
149389,6089,7895
149390,1670,648.4
149395,4203,6971
149400,2556,2650
149401,2606,3447
149402,1514,1202
149406,1682,2230
149408,2748,1330
149409,1557,710.2
149413,3760,2428
149415,1947,954.1
149422,1084,1060
149426,5179,3659
149427,1682,4803
149431,1096,1170
149436,2011,2378
149438,2815,2569
149440,2815,3204
149441,2099,913.5
149457,1084,734.7
149458,1557,2779
149461,2317,2922
149462,1093,1185
149470,2011,3038
149471,1603,2420
149474,2462,1214
149479,7350,9286
149490,3011,4532
149508,2011,1028
149512,2748,4116
149515,1947,1944
149517,1891,1483
149519,4937,7912
149523,1419,1223
149524,1084,914.2
149525,2099,4074
149533,2099,1783
149534,900.1,600.3
149535,2130,3460
149540,961.4,673
149541,1411,1162
149543,4011,3641
149544,7821,2.024e+04
149547,1797,340.3
149557,4011,2152
149561,2887,3667
149562,1054,4584
149566,4937,3882
149567,1288,904
149568,1819,1501
149569,1760,436.1
149570,2815,1923
149573,1093,2432
149579,2011,3457
149580,1725,2783
149582,3011,6014
149583,3275,1914
149586,1262,375.9
149590,2099,685.7
149592,1093,624.3
149595,2200,1751
149599,1404,2713
149600,2296,4951
149603,1249,1687
149604,1603,3209
149608,1288,3081
149609,1947,2507
149611,4777,4704
149612,1307,1375
149613,9333,3.772e+04
149624,8467,1.023e+04
149625,2011,1831
149626,874.1,642.2
149637,1002,2722
149638,706.8,649
149640,3011,2135
149641,923.4,519.1
149648,1725,1486
149650,900.1,795.5
149655,4937,8818
149657,2246,3040
149658,1455,1697
149659,1411,1414
149662,2130,705.5
149663,1906,3064
149664,1078,1108
149669,1695,7479
149673,3760,5937
149675,3011,4585
149677,1321,1138
149684,1249,4140
149687,1906,2989
149690,2099,3146
149691,2887,3658
149693,3308,3880
149694,874.1,827.1
149698,1236,1421
149701,6284,1.125e+04
149702,1947,1780
149709,1863,1465
149714,465.4,272.1
149718,706.8,1008
149721,1801,2151
149727,1591,2807
149731,1288,1277
149733,4966,5375
149734,819,558.1
149737,2815,3988
149739,2896,5371
149740,2296,4004
149742,923.4,1240
149743,1455,2216
149745,1179,4912
149761,6504,6875
149763,2126,1647
149772,2815,3402
149777,3011,1482
149780,1.319e+04,2.022e+04
149782,1411,675.8
149786,1682,841.7
149787,3308,3551
149789,1179,1115
149791,1760,1045
149797,2200,2580
149800,1557,2354
149802,2200,3399
149809,1121,1715
149810,3555,6810
149812,1557,1442
149815,2606,7822
149816,3011,2875
149818,1002,823.3
149821,4822,7238
149825,4011,1541
149826,2815,2547
149828,1682,1134
149831,1249,1945
149833,3555,1649
149834,2099,1431
149835,1480,2041
149837,1655,712.3
149838,1.144e+04,1.563e+04
149842,961.4,786.9
149845,5813,8175
149846,2643,2996
149849,1559,1728
149850,2317,3957
149852,2246,2428
149854,3760,1.273e+04
149862,1121,3990
149863,5483,5370
149873,2099,2948
149875,2884,1993
149879,9337,5898
149881,1002,1168
149885,974.7,731.6
149889,9333,8711
149890,1179,1473
149892,1797,995.4
149897,7276,9638
149898,5179,6175
149899,3435,2369
149905,1591,1493
149907,1725,2021
149910,3507,3497
149915,961.4,592.5
149916,7821,1.002e+04
149923,5319,4038
149928,2318,4611
149936,1238,1404
149937,1906,2519
149939,3129,4044
149943,1906,2922
149956,1591,1750
149959,1.495e+04,1100
149962,1411,617
149964,1344,2714
149970,1797,2181
149979,3255,6751
149980,1906,2280
149990,1045,2006
149993,3435,4241
149995,2099,2284
149997,1695,287.8
150009,1455,1852
150011,2556,2711
150015,961.4,800.1
150021,876,842.2
150022,1179,1206
150025,2296,675
150026,1078,1543
150029,2372,1241
150031,900.1,564
150034,2748,3712
150035,3011,4520
150039,2224,716.1
150041,2462,7313
150044,3760,9992
150046,1523,2622
150047,3555,6106
150049,1084,1758
150052,1096,1715
150056,4777,2586
150058,1797,1070
150059,3760,2360
150062,706.8,474.8
150063,2169,857.5
150065,4115,5041
150066,1307,639.6
150067,1288,1531
150069,3011,3426
150071,1760,1795
150073,1084,1305
150074,2318,1959
150076,1947,2868
150080,1288,1597
150081,1725,2682
150083,4822,7540
150085,4470,6673
150086,3760,7726
150093,2372,2802
150094,795.9,1267
150095,929.9,867.5
150096,1797,1649
150097,2224,2601
150100,1419,823.3
150107,1559,664
150112,1725,628.2
150113,4937,1.075e+04
150115,3106,6560
150117,3760,4754
150126,1404,1474
150128,1557,610.6
150131,1002,1416
150132,974.7,1402
150133,1603,1637
150134,2748,3605
150136,5319,5632
150137,5589,5629
150139,2372,2811
150140,3129,4420
150150,795.9,519.3
150154,8446,6525
150156,2606,2543
150158,1191,1007
150164,7276,8748
150165,2874,3733
150168,1404,1401
150170,6284,3537
150171,4937,6277
150173,3275,1899
150175,2901,5446
150176,5667,4117
150177,3308,1649
150178,2317,3242
150179,1655,620.4
150180,1591,2000
150190,1943,1085
150194,4234,2409
150196,2011,1577
150201,3909,2856
150202,1557,3400
150206,1121,1168
150209,2643,4661
150214,761.3,1901
150215,1321,961.3
150217,2224,1524
150225,1760,1679
150228,1012,770.8
150231,2896,3923
150239,1591,2749
150245,3106,2974
150246,3555,4596
150249,2388,3609
150253,1455,1678
150255,3757,4371
150256,2556,1422
150263,7350,6499
150267,1249,1525
150269,2011,2006
150270,3555,1784
150273,1084,1042
150275,1318,2111
150291,1321,960.7
150292,3555,2593
150294,2748,3534
150299,961.4,765.2
150303,3255,4548
150308,961.4,2182
150315,1853,2082
150317,1853,1870
150320,2462,2261
150329,2011,2499
150332,2200,2908
150336,1262,1143
150343,2556,1941
150344,1131,1205
150347,1445,2046
150349,1404,1978
150360,2246,2876
150366,2643,5662
150371,4470,8465
150379,3757,1244
150382,1947,3281
150389,1238,1465
150393,412.8,222.5
150394,2200,2184
150397,2643,3452
150400,1760,1184
150401,961.4,1270
150403,8446,8063
150410,1760,1558
150411,1.495e+04,1.561e+04
150422,1078,702
150423,5813,4584
150426,5179,5349
150431,2011,2951
150432,1682,3592
150433,4011,4831
150437,7350,5142
150438,7821,3552
150441,6284,5851
150442,4777,4219
150443,1342,1536
150444,2388,3223
150446,1288,1078
150448,3255,1425
150449,1318,1014
150451,1891,1881
150458,2606,2446
150466,2317,4354
150470,2815,3326
150472,2372,3388
150475,1179,1236
150480,1906,904.6
150482,2200,2176
150483,1943,2141
150485,1559,2680
150486,1288,732.7
150489,6759,6798
150493,3129,1920
150500,6089,8201
150503,1121,1352
150504,6284,8703
150505,1670,823.5
150513,1045,2714
150515,2224,4833
150521,1725,4242
150529,3011,4364
150537,3885,3713
150538,2011,2474
150539,2099,2042
150541,1288,1250
150546,3613,8057
150550,1682,2235
150557,2762,2970
150561,1725,4752
150566,1603,1635
150568,1249,2022
150574,4115,3146
150576,1725,1134
150579,2388,2508
150580,1318,2562
150582,5319,4687
150586,2701,5151
150588,4777,2841
150589,1682,1169
150590,1342,2867
150591,2643,1757
150593,1084,456.1
150600,2556,3697
150603,1249,1036
150607,3308,3395
150612,1784,523.4
150614,1523,2224
150615,961.4,322.2
150620,3760,4856
150622,2762,1487
150625,1557,1476
150626,1557,794.6
150627,3555,3237
150628,1682,1375
150632,2556,2028
150633,1084,710.4
150644,2099,1832
150649,2556,2226
150651,1.832e+04,1558
150658,1947,1924
150660,4263,5734
150661,1249,546.3
150664,761.3,404.2
150666,2556,4042
150671,2317,3110
150672,1.02e+04,9730
150675,2701,2616
150681,795.9,774.3
150685,957.5,602.1
150686,2224,2834
150691,1943,1324
150692,1.319e+04,1.451e+04
150693,829.1,785.1
150694,2556,3360
150696,2701,2161
150697,1455,1910
150702,2606,2380
150703,2606,3856
150705,1682,3473
150706,1947,2662
150707,4804,3681
150710,1179,729.5
150715,1121,1173
150717,2200,1526
150720,2896,1783
150726,1404,1236
150730,3435,5509
150731,2372,4749
150733,5589,4378
150734,2748,4253
150736,1947,1131
150738,1179,1606
150739,1725,1728
150740,1591,2686
150743,1557,1158
150745,2874,7892
150750,761.3,616.7
150751,1725,486.9
150755,2163,2946
150765,3555,1080
150770,1288,720
150777,1947,1486
150778,2372,1.218e+04
150782,1853,2477
150786,1318,2761
150788,3255,3078
150790,1523,910.7
150791,1419,1768
150792,1249,907.8
150795,1002,693
150796,1591,1210
150797,2011,2875
150800,1523,4135
150801,2296,4872
150805,6759,5083
150809,900.1,715.7
150816,961.4,648.1
150820,2318,5352
150824,2099,3450
150826,5057,1700
150827,1557,3082
150830,2318,870.2
150832,1591,1869
150833,2317,6200
150836,2011,1605
150837,3555,2958
150842,1906,3063
150850,1002,914
150851,2011,2611
150854,1853,2382
150856,1682,2070
150858,1947,2496
150873,3613,4246
150877,3435,3011
150878,1084,250.2
150881,1906,4115
150884,1760,319.1
150887,3757,9249
150897,1591,1918
150901,2317,1929
150907,1760,1350
150908,1682,2316
150911,1344,1949
150914,1670,1300
150922,1505,1341
150927,2200,3080
150928,819,946.6
150929,2959,2966
150934,1682,1640
150935,5564,5063
150936,2606,1942
150939,2887,2385
150943,1523,2946
150944,1249,1744
150959,1.097e+04,1.248e+04
150960,2011,1891
150962,829.1,586.2
150964,1201,1419
150966,7821,6138
150967,1725,1202
150969,1725,5506
150970,626.8,164.5
150974,2643,2964
150976,1784,2853
150977,4011,4424
150983,2318,1530
150984,3255,6054
150986,2017,2800
150990,1853,2702
150996,1725,3262
151003,1682,1102
151004,3106,1578
151012,2643,3000
151015,1603,3067
151017,706.5,817.3
151018,2099,1841
151020,800.9,1855
151022,1105,1160
151023,1725,1214
151038,2318,2425
151039,5589,4735
151041,1.077e+04,1.156e+04
151042,5667,8108
151045,2606,4718
151046,1238,1269
151047,1760,1543
151052,2643,1710
151053,2130,3828
151056,2606,4733
151057,3555,3726
151059,3909,1.044e+04
151060,2748,3874
151064,1947,1648
151066,3129,2365
151068,4470,6576
151072,923.4,5107
151073,3106,3873
151074,829.1,385.6
151075,2701,1.301e+04
151077,1480,1970
151083,2606,5466
151088,4470,1165
151091,4777,2451
151093,3106,1.005e+04
151101,5470,2982
151104,1084,1768
151114,4777,6182
151115,2606,791.5
151122,4470,1.25e+04
151124,3555,7502
151126,4937,4961
151127,2959,6453
151130,1760,2146
151131,2099,1586
151132,3255,3842
151137,2296,1524
151138,1695,4447
151140,1557,2149
151142,3909,4633
151143,683.4,1030
151144,1947,1850
151145,957.5,340.6
151148,1682,1378
151150,1105,787.7
151151,2462,1387
151153,6089,7269
151157,7350,6995
151160,4937,1.402e+04
151161,4822,3893
151162,4004,6622
151163,2372,3591
151164,1906,1981
151172,3129,1353
151174,2388,2529
151177,3435,2792
151179,3613,2560
151180,1054,1108
151183,4828,6972
151190,1404,1205
151191,5483,1548
151196,5589,4607
151197,3435,4768
151200,1797,1194
151202,1318,419.8
151203,4822,3840
151206,3760,1085
151211,3106,2811
151212,2462,3468
151219,900.1,586.8
151226,3435,1370
151232,6284,3372
151234,1591,1233
151237,874.1,1248
151238,1505,719.9
151242,1404,1625
151244,5589,7001
151245,2011,1749
151248,1288,604.9
151249,3255,2048
151251,1947,689.2
151254,2643,3038
151256,1084,848
151258,2462,2760
151260,3129,1203
151261,2126,2682
151266,7298,6042
151267,1131,2017
151274,1557,1772
151275,1419,2085
151278,1480,2633
151280,1131,1099
151281,1002,1139
151285,3255,5723
151289,2372,5166
151291,2099,2011
151294,2762,1327
151295,2011,3463
151296,1262,1523
151298,4234,4581
151300,3011,2953
151303,1455,612.5
151304,3275,3342
151306,1404,1833
151314,1760,2368
151317,6759,1.243e+04
151320,6504,9455
151325,800.9,679.9
151326,1105,977.3
151337,2556,4019
151342,1760,2063
151354,1288,1840
151357,1344,1524
151358,2169,3079
151359,3106,2712
151361,2556,1405
151362,1344,879.5
151365,1288,1127
151372,1093,636.5
151373,3275,2648
151375,6759,9524
151382,5589,5668
151388,957.5,594.4
151391,1591,1026
151393,957.5,1189
151394,1.319e+04,1.615e+04
151396,974.7,818
151398,2556,1496
151400,1288,1046
151402,4804,6315
151403,2815,3361
151405,1557,1722
151406,7350,8521
151411,1662,2303
151415,1514,965.9
151429,1797,4987
151431,1655,1403
151433,2486,4493
151438,2959,2565
151440,3275,3231
151445,1054,495.2
151447,4470,2463
151457,1344,2501
151458,1236,3200
151466,2606,3032
151468,1105,1310
151469,2317,4451
151470,2643,3537
151471,3275,1901
151473,4011,5395
151475,1165,811.2
151479,1906,1010
151482,2224,1934
151483,2224,5016
151486,2372,3108
151487,716.2,837.4
151488,1045,1195
151491,795.9,1602
151492,4937,8641
151494,4263,6024
151501,899.6,629.3
151505,5179,4300
151508,1591,2271
151509,2372,921.2
151513,4115,6323
151515,2462,2543
151517,7821,1.165e+04
151524,3275,2049
151526,2317,1686
151528,2130,1589
151532,4777,6317
151536,2748,4252
151538,1.097e+04,1.594e+04
151540,1.097e+04,1.22e+04
151544,1557,704.8
151545,2318,2909
151546,3435,3740
151549,1853,1686
151555,2556,2376
151557,795.9,701.2
151559,3435,2389
151560,2317,3798
151563,1105,720.8
151564,800.9,972.1
151567,2643,1694
151571,957.5,1131
151574,2169,2722
151575,2224,1539
151581,1342,936.9
151582,1853,3374
151588,941.8,1623
151589,5057,4533
151591,1084,700.2
151593,1.319e+04,1.488e+04
151594,8446,9953
151596,2099,1484
151599,3909,3321
151601,1480,1810
151603,2748,1863
151605,3308,2289
151609,1411,2511
151615,1249,1037
151617,2126,4909
151621,4777,6011
151622,1445,518.4
151626,1603,2856
151631,1853,731.7
151632,2606,6670
151636,1819,1965
151638,1238,707.3
151640,1682,2106
151641,1045,1022
151644,5319,5152
151645,2643,2626
151646,2748,4967
151647,4203,6887
151648,1045,961.2
151649,1262,1629
151650,1411,1067
151657,4804,4347
151658,1135,1171
151661,2748,1818
151663,3129,2629
151664,2643,3230
151665,1682,2203
151668,1906,1200
151670,1419,825.9
151671,3435,306.2
151677,2748,3350
151681,1179,1663
151686,2318,3156
151690,5813,5360
151691,957.5,818.2
151693,1947,3106
151697,3011,4049
151700,1603,3885
151701,4804,5925
151702,4822,4041
151704,8446,8736
151709,1725,1083
151712,1760,543.4
151713,3255,4272
151716,1514,2492
151717,3275,9304
151718,626.8,106
151720,3255,1197
151723,5057,4940
151725,1288,919.9
151729,2099,2264
151730,1725,2006
151736,1670,2317
151738,5483,4838
151740,4203,6039
151743,1404,2331
151747,1514,2156
151751,1078,582.9
151753,2200,2591
151754,961.4,1887
151762,2246,1603
151766,3308,3549
151768,1131,963.2
151771,1853,1404
151773,2099,486
151775,1093,719.9
151777,1135,983.5
151778,1249,953.3
151779,1288,1487
151780,2748,1166
151784,7350,5061
151785,2874,2248
151787,4203,4735
151788,1411,1683
151789,1121,691.7
151793,2388,3478
151795,1591,2188
151799,1455,578.6
151807,1760,1462
151808,3757,3357
151812,1288,607.7
151817,2318,2381
151818,1523,1100
151819,2099,1530
151820,3435,2913
151830,1514,794.8
151833,3011,2631
151838,2011,1820
151840,1455,1028
151848,412.8,248.8
151851,6089,8389
151852,1523,572.2
151853,3435,7258
151858,961.4,1456
151861,1761,1869
151862,1603,947.6
151868,2099,1930
151879,800.9,797.4
151881,2224,4907
151882,1819,2139
151884,1411,2730
151885,1682,1946
151887,1591,2398
151891,1411,3741
151893,734.6,594
151900,1853,757.2
151901,1603,3174
151903,1943,1183
151904,2372,4059
151907,4443,6817
151913,1121,757.3
151915,1054,570.3
151917,6759,1.018e+04
151922,1084,897.5
151923,1891,1030
151933,2169,1288
151939,1288,2070
151945,2200,1805
151946,819,587.4
151947,1249,665.8
151950,1906,1920
151952,1307,1273
151954,2748,6227
151956,5564,5201
151958,2372,4913
151960,3011,1566
151961,1655,1869
151964,1725,1945
151966,1121,2883
151968,1725,1717
151971,7350,616.4
151974,2896,2272
151975,3255,3168
151982,1557,2925
151988,4203,5007
151989,2318,638
151992,3435,3880
151993,1591,935.5
152001,1342,1584
152003,1670,731.2
152004,1179,990
152005,1121,556.1
152009,1179,1431
152012,2317,2227
152013,876,735.6
152019,961.4,933.4
152020,1344,1548
152021,1455,2218
152022,1760,1985
152042,1455,3236
152043,1288,2086
152044,5589,4503
152046,2296,2094
152050,1514,1574
152051,1682,1079
152053,2606,1864
152057,7276,5235
152062,2606,2568
152063,9337,2.405e+04
152066,683.4,612.9
152067,5319,5165
152077,1054,950
152078,2748,2313
152080,2748,2622
152081,1455,2045
152082,4134,3421
152087,2606,2313
152092,822.8,972.8
152094,1853,1926
152101,1078,612.8
152106,4822,6928
152107,1523,4323
152108,2011,901.1
152113,1603,1008
152119,2556,3083
152122,1084,2036
152123,1455,745.1
152129,2169,2608
152131,2748,1395
152139,8446,8472
152141,1179,845.9
152144,2884,2240
152145,5589,8920
152148,1947,2576
152149,1591,1571
152151,1455,2402
152155,3129,4056
152157,4828,7890
152158,1002,673.3
152161,1947,2744
152162,1853,1141
152165,3308,3886
152166,961.4,757
152168,923.4,896.1
152170,1191,949.9
152172,957.5,1241
152176,1249,1553
152179,1655,1973
152183,5319,4968
152184,4234,2546
152185,1344,1029
152190,2200,2205
152192,1947,1986
152195,1682,800.7
152198,1455,1869
152200,1045,1128
152202,800.9,421.3
152205,1321,1232
152207,929.9,977.2
152213,2556,1523
152214,1784,913.4
152216,1096,569.3
152220,1891,4520
152221,1411,2396
152222,2556,2242
152223,3255,5254
152229,800.9,157.4
152230,2011,2000
152235,2126,395.9
152236,874.1,719.6
152238,1419,591.3
152243,800.9,675.2
152244,1131,2701
152245,1853,2109
152248,6504,4916
152249,1249,1410
152256,2556,2221
152258,3507,5610
